tempo,direita,esquerda
14506,34.847,34.175
14507,34.801,34.217
14508,34.847,34.171
14509,34.768,34.171
14510,34.838,34.232
14511,34.736,34.25
14512,34.708,34.133
14513,34.689,34.133
14514,34.81,34.129
14515,34.764,34.166
14516,34.801,34.255
14517,34.773,34.147
14518,34.801,34.246
14519,34.833,34.213
14520,34.843,34.18
14521,34.74,34.147
14522,34.768,34.18
14523,34.796,34.311
14524,34.819,34.297
14525,34.805,34.246
14526,34.829,34.241
14527,34.782,34.232
14528,34.764,34.185
14529,34.796,34.086
14530,34.712,34.185
14531,34.745,34.175
14532,34.754,34.236
14533,34.778,34.222
14534,34.736,34.175
14535,34.791,34.138
14536,34.712,34.124
14537,34.722,34.189
14538,34.731,34.18
14539,34.703,34.133
14540,34.764,34.138
14541,34.778,34.175
14542,34.782,34.152
14543,34.819,34.138
14544,34.764,34.143
14545,34.773,34.152
14546,34.745,34.152
14547,34.764,34.232
14548,34.745,34.208
14549,34.628,34.246
14550,34.703,34.133
14551,34.675,34.166
14552,34.805,34.189
14553,34.829,34.25
14554,34.745,34.166
14555,34.791,34.246
14556,34.74,34.246
14557,34.722,34.255
14558,34.778,34.297
14559,34.666,34.227
14560,34.722,34.18
14561,34.768,34.274
14562,34.754,34.227
14563,34.75,34.166
14564,34.731,34.124
14565,34.764,34.171
14566,34.698,34.161
14567,34.708,34.189
14568,34.712,34.199
14569,34.717,34.25
14570,34.805,34.185
14571,34.712,34.292
14572,34.745,34.157
14573,34.768,34.161
14574,34.759,34.264
14575,34.847,34.227
14576,34.782,34.185
14577,34.801,34.199
14578,34.75,34.189
14579,34.787,34.255
14580,34.782,34.217
14581,34.745,34.175
14582,34.764,34.213
14583,34.722,34.246
14584,34.768,34.161
14585,34.857,34.185
14586,34.605,34.161
14587,34.717,34.138
14588,34.703,34.161
14589,34.74,34.241
14590,34.722,34.18
14591,34.689,34.292
14592,34.75,34.185
14593,34.74,34.18
14594,34.778,34.255
14595,34.708,34.1
14596,34.736,34.376
14597,34.708,34.213
14598,34.717,34.175
14599,34.726,34.194
14600,34.712,34.194
14601,34.74,34.203
14602,34.722,34.157
14603,34.717,34.166
14604,34.661,34.138
14605,34.722,34.18
14606,34.722,34.264
14607,34.694,34.082
14608,34.717,34.227
14609,34.736,34.143
14610,34.778,34.175
14611,34.731,34.236
14612,34.712,34.232
14613,34.759,34.232
14614,34.754,34.288
14615,34.745,34.166
14616,34.773,34.138
14617,34.764,34.227
14618,34.67,34.199
14619,34.698,34.185
14620,34.754,34.119
14621,34.684,34.124
14622,34.745,34.152
14623,34.764,34.086
14624,34.731,34.11
14625,34.764,34.161
14626,34.74,34.217
14627,34.661,34.147
14628,34.717,34.208
14629,34.736,34.189
14630,34.75,34.161
14631,34.689,34.133
14632,34.708,34.18
14633,34.684,34.175
14634,34.694,34.264
14635,34.689,34.222
14636,34.633,34.115
14637,34.661,34.091
14638,34.708,34.115
14639,34.684,34.166
14640,34.726,34.105
14641,34.652,34.157
14642,34.689,34.147
14643,34.736,34.147
14644,34.661,34.171
14645,34.68,34.133
14646,34.689,34.152
14647,34.68,34.129
14648,34.684,34.232
14649,34.67,34.264
14650,34.68,34.157
14651,34.74,34.138
14652,34.628,34.096
14653,34.661,34.217
14654,34.708,34.217
14655,34.698,34.171
14656,34.666,34.058
14657,34.745,34.189
14658,34.675,34.133
14659,34.703,34.105
14660,34.698,34.129
14661,34.675,34.152
14662,34.656,34.03
14663,34.642,34.044
14664,34.591,34.054
14665,34.582,34.091
14666,34.6,34.161
14667,34.582,34.213
14668,34.54,34.161
14669,34.544,34.185
14670,34.6,34.11
14671,34.596,34.096
14672,34.628,34.054
14673,34.661,34.115
14674,34.666,34.11
14675,34.642,34.166
14676,34.633,34.161
14677,34.666,34.138
14678,34.689,34.049
14679,34.68,34.1
14680,34.75,34.105
14681,34.68,34.105
14682,34.698,34.077
14683,34.628,34.11
14684,34.652,34.054
14685,34.731,34.171
14686,34.736,34.091
14687,34.68,34.063
14688,34.675,34.035
14689,34.652,34.049
14690,34.656,34.091
14691,34.596,34.1
14692,34.656,34.166
14693,34.633,34.096
14694,34.801,34.199
14695,34.698,34.138
14696,34.694,34.161
14697,34.661,34.171
14698,34.703,34.077
14699,34.68,34.175
14700,34.689,34.171
14701,34.596,34.026
14702,34.605,34.11
14703,34.689,34.082
14704,34.61,34.096
14705,34.689,34.152
14706,34.619,34.203
14707,34.638,34.044
14708,34.647,34.166
14709,34.614,34.021
14710,34.698,34.044
14711,34.619,34.119
14712,34.633,34.147
14713,34.656,34.002
14714,34.633,34.04
14715,34.628,34.035
14716,34.614,34.058
14717,34.61,34.175
14718,34.666,34.152
14719,34.572,34.086
14720,34.572,34.105
14721,34.582,34.217
14722,34.698,34.11
14723,34.656,34.194
14724,34.638,34.152
14725,34.642,34.208
14726,34.596,34.105
14727,34.619,34.11
14728,34.605,34.157
14729,34.596,34.213
14730,34.633,34.194
14731,34.661,34.147
14732,34.661,34.138
14733,34.586,34.049
14734,34.633,34.152
14735,34.605,34.255
14736,34.582,34.208
14737,34.666,34.18
14738,34.61,34.199
14739,34.684,34.185
14740,34.633,34.152
14741,34.6,34.124
14742,34.596,34.152
14743,34.642,34.175
14744,34.582,34.1
14745,34.675,34.213
14746,34.591,34.185
14747,34.596,34.133
14748,34.642,34.096
14749,34.642,34.044
14750,34.6,34.143
14751,34.591,34.096
14752,34.633,34.138
14753,34.726,34.203
14754,34.661,34.222
14755,34.689,34.269
14756,34.698,34.241
14757,34.703,34.203
14758,34.694,34.232
14759,34.67,34.217
14760,34.712,34.246
14761,34.642,34.18
14762,34.628,34.269
14763,34.694,34.222
14764,34.656,34.171
14765,34.6,34.1
14766,34.61,34.199
14767,34.666,34.199
14768,34.614,34.138
14769,34.642,34.185
14770,34.638,34.213
14771,34.586,34.175
14772,34.656,34.086
14773,34.67,34.161
14774,34.778,34.189
14775,34.717,34.283
14776,34.642,34.217
14777,34.675,34.143
14778,34.624,34.194
14779,34.652,34.18
14780,34.722,34.161
14781,34.675,34.203
14782,34.67,34.232
14783,34.628,34.143
14784,34.642,34.129
14785,34.67,34.166
14786,34.666,34.119
14787,34.689,34.119
14788,34.656,34.185
14789,34.661,34.138
14790,34.582,34.119
14791,34.61,34.077
14792,34.605,34.035
14793,34.642,34.232
14794,34.614,34.1
14795,34.605,34.058
14796,34.652,34.105
14797,34.596,34.175
14798,34.628,34.269
14799,34.614,34.194
14800,34.568,34.157
14801,34.666,34.03
14802,34.666,34.096
14803,34.642,34.133
14804,34.642,34.096
14805,34.591,34.063
14806,34.628,34.133
14807,34.624,34.161
14808,34.554,34.063
14809,34.614,34.105
14810,34.666,34.138
14811,34.638,34.185
14812,34.661,34.133
14813,34.638,34.138
14814,34.647,34.072
14815,34.628,34.152
14816,34.656,34.175
14817,34.628,34.185
14818,34.624,34.077
14819,34.708,34.058
14820,34.656,34.077
14821,34.666,34.058
14822,34.661,34.143
14823,34.68,34.18
14824,34.694,34.063
14825,34.656,34.077
14826,34.666,34.035
14827,34.666,34.091
14828,34.642,34.138
14829,34.661,34.04
14830,34.67,34.063
14831,34.698,34.054
14832,34.703,34.016
14833,34.717,34.213
14834,34.731,34.171
14835,34.703,34.185
14836,34.656,34.147
14837,34.717,34.161
14838,34.703,34.138
14839,34.647,34.129
14840,34.652,34.194
14841,34.624,34.11
14842,34.647,34.143
14843,34.68,34.058
14844,34.703,33.997
14845,34.652,34.077
14846,34.586,34.035
14847,34.656,34.11
14848,34.684,34.096
14849,34.638,34.143
14850,34.6,34.007
14851,34.647,33.993
14852,34.619,34.049
14853,34.652,34.119
14854,34.568,34.082
14855,34.586,34.11
14856,34.726,34.002
14857,34.675,33.941
14858,34.638,34.016
14859,34.628,34.044
14860,34.624,34.035
14861,34.554,33.965
14862,34.586,33.993
14863,34.638,33.988
14864,34.661,34.002
14865,34.591,34.072
14866,34.656,34.105
14867,34.717,34.016
14868,34.731,34.054
14869,34.689,34.077
14870,34.717,34.063
14871,34.6,34.016
14872,34.596,34.115
14873,34.628,34.082
14874,34.633,33.955
14875,34.614,34.054
14876,34.577,33.979
14877,34.684,34.091
14878,34.759,34.011
14879,34.689,34.03
14880,34.661,34.026
14881,34.647,34.007
14882,34.684,34.021
14883,34.666,34.133
14884,34.666,33.969
14885,34.614,34.021
14886,34.558,33.993
14887,34.572,34.026
14888,34.652,33.965
14889,34.661,34.063
14890,34.652,34.026
14891,34.731,33.969
14892,34.614,33.927
14893,34.68,33.979
14894,34.647,33.913
14895,34.619,33.988
14896,34.638,33.974
14897,34.628,34.04
14898,34.577,33.997
14899,34.624,34.021
14900,34.619,33.974
14901,34.605,33.983
14902,34.614,34.035
14903,34.708,33.993
14904,34.75,34.129
14905,34.726,34.096
14906,34.698,34.035
14907,34.75,34.063
14908,34.694,34.035
14909,34.759,33.96
14910,34.703,33.993
14911,34.68,34.011
14912,34.754,34.016
14913,34.773,34.068
14914,34.708,34.105
14915,34.694,34.147
14916,34.656,34.1
14917,34.698,34.119
14918,34.722,34.105
14919,34.717,34.119
14920,34.708,34.119
14921,34.75,34.18
14922,34.656,33.922
14923,34.68,33.993
14924,34.694,34.058
14925,34.712,33.979
14926,34.731,33.993
14927,34.75,33.993
14928,34.694,34.049
14929,34.712,34.105
14930,34.712,34.129
14931,34.754,34.011
14932,34.745,34.157
14933,34.722,34.143
14934,34.712,34.161
14935,34.712,34.124
14936,34.722,34.096
14937,34.745,34.077
14938,34.726,34.011
14939,34.661,34.124
14940,34.68,34.11
14941,34.68,34.049
14942,34.689,33.974
14943,34.717,34.011
14944,34.731,34.133
14945,34.726,34.086
14946,34.75,34.007
14947,34.736,34.002
14948,34.773,34.002
14949,34.74,34.049
14950,34.75,34.082
14951,34.75,34.068
14952,34.731,34.175
14953,34.796,34.129
14954,34.759,34.185
14955,34.67,34.086
14956,34.722,34.011
14957,34.745,34.054
14958,34.712,33.885
14959,34.736,33.979
14960,34.675,34.016
14961,34.824,34.035
14962,34.726,34.021
14963,34.689,34.021
14964,34.638,34.026
14965,34.768,34.026
14966,34.614,33.993
14967,34.633,34.054
14968,34.666,34.04
14969,34.708,34.133
14970,34.703,34.058
14971,34.75,34.063
14972,34.698,34.035
14973,34.67,34.035
14974,34.666,34.1
14975,34.684,34.054
14976,34.684,34.063
14977,34.717,34.03
14978,34.684,33.955
14979,34.768,33.932
14980,34.745,34.011
14981,34.689,33.96
14982,34.694,33.927
14983,34.675,33.885
14984,34.717,33.965
14985,34.675,34.054
14986,34.652,33.997
14987,34.666,34.007
14988,34.745,34.021
14989,34.74,34.021
14990,34.75,33.955
14991,34.628,33.983
14992,34.661,33.988
14993,34.656,34.068
14994,34.74,34.054
14995,34.675,34.035
14996,34.684,34.044
14997,34.703,33.988
14998,34.722,33.988
14999,34.778,34.007
15000,34.67,33.988
15001,34.712,33.974
15002,34.698,33.974
15003,34.722,34.007
15004,34.726,33.974
15005,34.642,34.016
15006,34.684,33.969
15007,34.74,34.011
15008,34.768,34.1
15009,34.722,34.147
15010,34.768,34.007
15011,34.768,34.002
15012,34.722,33.913
15013,34.689,33.988
15014,34.712,34.082
15015,34.801,34.04
15016,34.764,34.072
15017,34.81,34.185
15018,34.819,34.096
15019,34.838,34.119
15020,34.796,34.077
15021,34.824,34.086
15022,34.815,34.203
15023,34.791,34.105
15024,34.824,34.091
15025,34.815,34.119
15026,34.815,34.077
15027,34.805,34.082
15028,34.745,34.054
15029,34.81,34.072
15030,34.805,34.03
15031,34.787,34.11
15032,34.754,34.157
15033,34.67,34.171
15034,34.745,34.171
15035,34.754,34.175
15036,34.796,34.04
15037,34.778,34.11
15038,34.829,34.171
15039,34.815,34.119
15040,34.796,34.096
15041,34.815,34.185
15042,34.852,34.217
15043,34.819,34.175
15044,34.787,34.185
15045,34.801,34.143
15046,34.796,34.082
15047,34.782,34.124
15048,34.796,34.161
15049,34.796,34.213
15050,34.829,34.086
15051,34.778,34.236
15052,34.773,34.082
15053,34.778,34.124
15054,34.833,34.236
15055,34.782,34.203
15056,34.745,34.217
15057,34.689,34.133
15058,34.857,34.115
15059,34.824,34.138
15060,34.773,34.054
15061,34.801,33.979
15062,34.833,33.894
15063,34.843,34.011
15064,34.875,34.227
15065,34.801,34.246
15066,34.759,34.217
15067,34.796,34.18
15068,34.791,34.199
15069,34.898,34.1
15070,34.838,34.105
15071,34.773,34.077
15072,34.829,34.115
15073,34.852,34.129
15074,34.833,34.091
15075,34.815,34.091
15076,34.843,34.138
15077,34.838,34.246
15078,34.796,34.152
15079,34.796,34.082
15080,34.791,34.068
15081,34.768,34.091
15082,34.824,34.124
15083,34.843,34.105
15084,34.764,34.161
15085,34.74,34.086
15086,34.759,34.213
15087,34.768,34.18
15088,34.731,34.063
15089,34.759,34.143
15090,34.722,34.068
15091,34.768,34.105
15092,34.833,34.077
15093,34.773,34.11
15094,34.768,34.115
15095,34.778,34.152
15096,34.796,34.175
15097,34.815,34.171
15098,34.847,34.11
15099,34.787,34.03
15100,34.815,33.974
15101,34.759,34.072
15102,34.81,34.124
15103,34.815,34.007
15104,34.908,34.068
15105,34.833,34.133
15106,34.861,34.194
15107,34.81,34.143
15108,34.819,34.124
15109,34.843,34.086
15110,34.838,34.147
15111,34.768,34.189
15112,34.773,34.021
15113,34.843,34.18
15114,34.726,33.974
15115,34.764,33.997
15116,34.796,33.875
15117,34.736,33.847
15118,34.722,33.913
15119,34.773,34.096
15120,34.768,33.969
15121,34.796,33.913
15122,34.768,34.068
15123,34.754,34.044
15124,34.768,33.941
15125,34.754,34.054
15126,34.726,33.988
15127,34.791,34.082
15128,34.787,34.086
15129,34.745,34.119
15130,34.754,34.072
15131,34.778,34.03
15132,34.731,33.951
15133,34.796,34.007
15134,34.768,33.951
15135,34.801,34.115
15136,34.787,34.096
15137,34.801,33.955
15138,34.768,33.974
15139,34.754,34.105
15140,34.791,34.091
15141,34.768,33.965
15142,34.754,34.058
15143,34.819,34.011
15144,34.791,33.997
15145,34.745,33.965
15146,34.703,33.941
15147,34.773,33.993
15148,34.712,33.904
15149,34.708,33.922
15150,34.698,33.988
15151,34.568,33.951
15152,34.642,33.941
15153,34.694,33.951
15154,34.605,33.927
15155,34.67,33.955
15156,34.684,33.965
15157,34.652,33.936
15158,34.684,33.936
15159,34.694,33.922
15160,34.661,33.983
15161,34.666,34.035
15162,34.67,33.96
15163,34.726,33.96
15164,34.684,33.936
15165,34.67,34.021
15166,34.75,33.979
15167,34.624,34.077
15168,34.698,33.936
15169,34.703,33.918
15170,34.712,33.932
15171,34.67,33.922
15172,34.675,34.011
15173,34.684,34.002
15174,34.694,33.96
15175,34.689,33.974
15176,34.717,34.021
15177,34.791,34.054
15178,34.689,34.016
15179,34.782,33.979
15180,34.824,34.011
15181,34.764,34.068
15182,34.81,34.044
15183,34.736,34.007
15184,34.791,33.997
15185,34.824,34.086
15186,34.736,34.021
15187,34.796,34.04
15188,34.768,34.091
15189,34.787,34.161
15190,34.833,34.04
15191,34.796,34.115
15192,34.75,34.091
15193,34.726,34.086
15194,34.736,34.115
15195,34.726,34.105
15196,34.768,34.119
15197,34.791,34.086
15198,34.796,34.133
15199,34.815,34.011
15200,34.819,34.115
15201,34.815,34.129
15202,34.829,34.119
15203,34.764,34.115
15204,34.778,34.068
15205,34.805,34.082
15206,34.717,34.077
15207,34.782,34.133
15208,34.759,34.157
15209,34.717,34.115
15210,34.708,34.157
15211,34.736,34.1
15212,34.759,34.068
15213,34.754,34.054
15214,34.736,34.054
15215,34.801,33.988
15216,34.782,34.077
15217,34.778,34.072
15218,34.829,34.091
15219,34.801,34.049
15220,34.875,34.03
15221,34.815,34.119
15222,34.801,34.091
15223,34.796,34.161
15224,34.754,34.119
15225,34.754,34.082
15226,34.801,34.054
15227,34.773,34.021
15228,34.796,33.997
15229,34.768,33.979
15230,34.778,33.974
15231,34.796,33.997
15232,34.819,34.063
15233,34.805,33.899
15234,34.824,34.049
15235,34.824,34.011
15236,34.754,33.946
15237,34.712,33.899
15238,34.745,34.016
15239,34.726,33.908
15240,34.703,33.922
15241,34.722,33.997
15242,34.712,34.063
15243,34.666,34.086
15244,34.787,34.077
15245,34.768,34.007
15246,34.717,33.871
15247,34.782,33.955
15248,34.796,33.946
15249,34.847,33.983
15250,34.778,34.115
15251,34.778,34.091
15252,34.791,33.983
15253,34.819,34.011
15254,34.74,34.04
15255,34.764,34.026
15256,34.736,34.04
15257,34.74,34.044
15258,34.829,34.044
15259,34.782,33.866
15260,34.773,33.988
15261,34.782,34.021
15262,34.754,34.072
15263,34.778,34.124
15264,34.838,34.063
15265,34.829,34.011
15266,34.852,33.932
15267,34.838,33.983
15268,34.847,34.091
15269,34.778,33.993
15270,34.861,34.082
15271,34.824,33.965
15272,34.824,34.119
15273,34.815,34.119
15274,34.778,33.951
15275,34.791,33.951
15276,34.819,34.077
15277,34.731,34.086
15278,34.768,34.086
15279,34.782,34.096
15280,34.81,34.068
15281,34.824,34.138
15282,34.731,34.129
15283,34.805,34.129
15284,34.745,34.115
15285,34.819,34.1
15286,34.833,34.091
15287,34.815,34.143
15288,34.829,34.091
15289,34.801,34.077
15290,34.782,34.105
15291,34.829,34.166
15292,34.871,34.1
15293,34.894,34.124
15294,34.875,34.171
15295,34.829,34.175
15296,34.861,34.143
15297,34.875,34.115
15298,34.861,33.993
15299,34.796,34.04
15300,34.731,34.105
15301,34.768,34.11
15302,34.843,34.021
15303,34.88,34.016
15304,34.912,34.007
15305,34.768,33.993
15306,34.819,34.096
15307,34.815,34.105
15308,34.843,34.086
15309,34.852,33.96
15310,34.81,34.016
15311,34.782,34.1
15312,34.782,34.105
15313,34.838,34.082
15314,34.819,34.185
15315,34.731,34.091
15316,34.81,33.983
15317,34.871,33.997
15318,34.847,34.03
15319,34.81,34.002
15320,34.898,34.03
15321,34.838,33.993
15322,34.857,34.068
15323,34.768,34.133
15324,34.796,34.082
15325,34.801,34.044
15326,34.805,34.03
15327,34.782,34.04
15328,34.787,34.03
15329,34.638,33.838
15330,34.689,33.875
15331,34.689,33.965
15332,34.61,33.997
15333,34.698,33.983
15334,34.708,33.904
15335,34.661,33.904
15336,34.712,33.946
15337,34.736,33.946
15338,34.694,33.997
15339,34.624,33.96
15340,34.633,33.866
15341,34.633,33.899
15342,34.638,33.955
15343,34.698,33.936
15344,34.652,34.026
15345,34.675,34.054
15346,34.596,33.993
15347,34.614,33.871
15348,34.703,33.927
15349,34.717,34.007
15350,34.628,33.974
15351,34.605,33.88
15352,34.684,33.908
15353,34.656,33.833
15354,34.652,33.843
15355,34.656,33.908
15356,34.6,33.885
15357,34.614,33.997
15358,34.647,33.904
15359,34.661,33.833
15360,34.656,33.993
15361,34.689,33.927
15362,34.722,33.866
15363,34.628,33.861
15364,34.661,34.016
15365,34.666,33.983
15366,34.628,33.946
15367,34.656,33.894
15368,34.661,33.988
15369,34.586,33.993
15370,34.624,33.946
15371,34.614,33.927
15372,34.712,33.908
15373,34.689,33.899
15374,34.638,33.885
15375,34.642,33.922
15376,34.717,33.857
15377,34.656,33.894
15378,34.638,33.908
15379,34.656,33.936
15380,34.67,33.969
15381,34.624,33.852
15382,34.675,33.951
15383,34.596,33.824
15384,34.61,33.899
15385,34.591,33.969
15386,34.596,33.941
15387,34.563,33.861
15388,34.647,33.899
15389,34.614,33.899
15390,34.61,33.908
15391,34.67,33.824
15392,34.694,33.927
15393,34.577,33.951
15394,34.703,33.936
15395,34.642,33.89
15396,34.6,33.857
15397,34.666,33.875
15398,34.642,33.814
15399,34.6,33.913
